OrderID,ProductCategory,QuantityReturned,PurchaseAmount,ReasonForReturn,CustomerAccountAge,PreviousReturns,PreviousFraudReports,DeliveryType,ReturnCondition,RefundIssued,fraud
8553,Books,5,215.28116831493122,Defective,339,0,0,Standard,Damaged,106.4694759417544,0
8554,Home & Garden,3,193.00721008664203,No longer needed,548,11,2,Express,Opened,582.6576090947425,1
8555,Electronics,3,269.922806912941,Defective,1438,8,2,Express,Complete,270.3883033149599,1
8556,Books,2,36.200508213179944,No longer needed,250,9,2,Express,Unopened,516.5102839025751,1
8557,Beauty & Health,8,170.01421804561414,Wrong item,1448,12,1,Standard,Complete,75.32614273570472,0
8558,Clothing,1,99.78343737123771,Did not like,902,4,0,Standard,Damaged,247.64058921472522,0
8559,Books,8,86.57163172030627,Defective,452,14,1,Standard,Defective,376.91303257908316,0
8560,Electronics,3,181.9234448096471,Did not like,1233,13,1,Express,Unopened,338.2516664479655,0
8561,Electronics,9,405.0868918451404,Defective,565,3,1,Express,Damaged,450.233229189265,0
8562,Beauty & Health,2,116.53331257043298,Not as described,1163,13,2,Express,Complete,535.673766220249,1
8563,Books,9,275.07957652755664,Not as described,753,12,0,Express,Complete,467.23005554144225,0
8564,Home & Garden,6,379.3549731368744,Wrong item,1463,10,1,Express,Opened,220.56351338953993,0
8565,Books,1,135.66633675445692,Did not like,1495,11,0,Express,Opened,583.1361901490728,1
8566,Electronics,5,463.6175819627705,Did not like,152,5,0,Express,Defective,555.4878163636884,1
8567,Beauty & Health,9,435.91899359916965,No longer needed,1203,9,2,Express,Opened,396.51997042287303,0
8568,Beauty & Health,6,140.56554163224445,No longer needed,450,4,1,Standard,Opened,330.48791313065874,0
8569,Home & Garden,7,495.02627233558104,Defective,838,4,2,Standard,Opened,334.0310919603361,0
8570,Beauty & Health,4,341.2021251752078,No longer needed,439,11,0,Express,Defective,454.35949618105883,1
8571,Beauty & Health,1,157.32801796179217,No longer needed,1244,4,1,Express,Damaged,315.883547236529,1
8572,Beauty & Health,5,346.8979785466727,Did not like,164,14,0,Express,Unopened,592.5542260341637,0
8573,Beauty & Health,2,339.7991697935799,Not as described,395,7,0,Express,Damaged,440.7733550730751,0
8574,Beauty & Health,8,310.9729398724779,Did not like,1041,12,2,Express,Damaged,180.99490448659674,0
8575,Electronics,4,361.61413331766795,No longer needed,304,9,1,Standard,Damaged,412.16288723233754,1
8576,Books,1,148.79153138011523,Defective,746,7,2,Standard,Complete,316.4397775646748,1
8577,Clothing,7,489.9130330829766,Not as described,1401,9,2,Standard,Unopened,137.92036891612935,0
8578,Beauty & Health,2,431.7899634920759,No longer needed,234,3,0,Express,Unopened,335.3600701262939,1
8579,Clothing,3,377.9558492620741,No longer needed,477,12,1,Express,Complete,522.4410058944735,0
8580,Clothing,9,32.626396929559576,Defective,1175,13,1,Express,Complete,63.54732819712576,1
8581,Electronics,9,303.3849791602995,Defective,967,14,1,Express,Opened,518.1837797689259,0
8582,Beauty & Health,2,359.11231430834266,No longer needed,679,8,2,Express,Complete,426.8373659059243,0
8583,Clothing,3,429.9679170117839,No longer needed,1116,7,2,Standard,Defective,449.114090622412,0
8584,Beauty & Health,9,474.1554184586924,Did not like,809,11,2,Express,Complete,540.947157455425,1
8585,Home & Garden,1,459.60948797204117,Wrong item,166,5,0,Standard,Opened,569.0453110447241,1
8586,Home & Garden,2,214.90156759169037,Defective,102,1,2,Express,Complete,212.32702207641677,0
8587,Home & Garden,2,450.32057022749734,Defective,609,8,1,Standard,Defective,555.5200764605693,1
8588,Clothing,3,20.359428423138173,Did not like,876,5,0,Standard,Complete,169.0971922801299,0
8589,Home & Garden,3,188.70810152373753,Not as described,201,7,1,Express,Damaged,129.40634366036488,1
8590,Electronics,2,74.66291323058896,Not as described,898,5,2,Standard,Unopened,355.16318802228534,1
8591,Electronics,8,443.87249602409713,Not as described,833,4,1,Express,Defective,560.2111535524695,0
8592,Clothing,8,465.431314608121,Defective,1144,6,0,Standard,Defective,79.9132167514193,0
8593,Beauty & Health,8,142.88404071210738,Wrong item,486,11,2,Standard,Defective,340.41323428111264,1
8594,Books,2,196.30901510022238,Wrong item,632,3,0,Express,Damaged,423.17947422661956,1
8595,Beauty & Health,9,492.2612573202043,Did not like,191,9,2,Standard,Damaged,459.98286882915426,1
8596,Beauty & Health,7,291.7104625901103,Not as described,1256,10,0,Standard,Unopened,327.15533640139904,1
8597,Beauty & Health,5,258.586804842387,Not as described,938,2,0,Standard,Opened,366.1980450296758,1
8598,Beauty & Health,7,260.2090040079571,No longer needed,604,10,1,Standard,Unopened,299.5243138420612,0
8599,Books,8,354.17032605093567,Did not like,940,11,2,Express,Defective,447.79307333672176,0
8600,Home & Garden,9,478.18065669056665,Did not like,786,14,2,Express,Defective,258.58329520457823,1
8601,Beauty & Health,2,195.97876628113895,Defective,824,6,2,Standard,Defective,204.21514218082902,1
8602,Electronics,6,102.87581415154062,Defective,247,1,0,Express,Unopened,194.52181768019756,0
8603,Clothing,9,108.8061882334354,Did not like,1033,9,1,Express,Opened,409.36202008350875,1
8604,Clothing,6,29.77233828075521,Wrong item,1355,2,1,Express,Opened,558.5233427639965,0
8605,Electronics,2,286.5970381372612,Did not like,983,0,2,Express,Unopened,200.50430849402773,1
8606,Beauty & Health,1,465.97626505781636,Wrong item,1288,10,2,Express,Defective,187.40844862362906,0
8607,Books,3,362.27690978189503,Defective,413,11,0,Standard,Unopened,443.61412836959624,1
8608,Home & Garden,5,496.62297275478596,Did not like,756,0,0,Express,Unopened,55.02718949029629,0
8609,Clothing,7,456.5731555642187,Wrong item,397,1,0,Standard,Complete,508.8240817413072,0
8610,Home & Garden,3,256.0916832274036,No longer needed,322,12,1,Standard,Complete,258.6051356812018,0
8611,Books,9,253.5437026837751,No longer needed,452,13,0,Standard,Damaged,545.9235182926591,0
8612,Clothing,4,321.61147031771276,Did not like,515,0,0,Express,Damaged,439.7084135404147,0
8613,Home & Garden,2,73.24908675310931,Not as described,161,14,0,Express,Unopened,486.00252902590887,1
8614,Books,3,311.6884354166094,Did not like,707,1,2,Standard,Complete,144.15991264407208,0
8615,Home & Garden,5,242.75552950967273,Defective,723,0,0,Standard,Defective,250.29964876964394,1
8616,Beauty & Health,3,328.5154048028534,Defective,475,2,2,Standard,Damaged,204.3138510765785,0
8617,Books,5,291.3007847768924,No longer needed,698,8,1,Standard,Defective,443.3062058568773,1
8618,Home & Garden,4,168.99001293656892,Wrong item,504,8,1,Standard,Defective,62.50905657200457,1
8619,Beauty & Health,3,311.7257518488353,No longer needed,1028,7,2,Express,Damaged,390.57517284852304,0
8620,Beauty & Health,6,195.68688937744628,Wrong item,1378,8,2,Express,Unopened,527.4570422825171,0
8621,Books,8,113.41814751095258,Did not like,489,11,0,Standard,Complete,74.04334191744944,0
8622,Electronics,4,344.03400692385515,Not as described,865,13,0,Express,Damaged,209.88179788783322,0
8623,Clothing,9,167.0466046489185,Defective,447,3,1,Standard,Opened,164.37186125123998,1
8624,Books,6,446.73189433569735,Did not like,1445,13,1,Standard,Opened,598.9528404852246,1
8625,Beauty & Health,5,115.67958066282256,No longer needed,1187,7,1,Express,Defective,592.0933849299975,1
8626,Beauty & Health,3,308.0691384476067,Did not like,1277,10,1,Express,Opened,118.3770248662237,1
8627,Books,5,294.34341192764157,Not as described,1057,4,0,Express,Defective,157.1236571701464,1
8628,Electronics,5,114.91606438455275,Wrong item,616,3,0,Standard,Complete,62.629580251839826,0
8629,Clothing,4,231.1456826549791,Not as described,429,12,1,Express,Damaged,361.42655979858205,1
8630,Home & Garden,6,344.2586103405413,No longer needed,1073,3,0,Express,Damaged,427.2138954746479,0
8631,Books,3,172.89305815518762,Not as described,191,1,0,Standard,Complete,409.97943041109824,1
8632,Clothing,1,74.6387155555832,Defective,1345,9,2,Express,Defective,192.9967722019167,1
8633,Clothing,7,315.3155431797827,Not as described,289,8,2,Standard,Unopened,161.81435194981464,1
8634,Beauty & Health,7,127.57851308504772,Did not like,671,12,1,Standard,Opened,80.6571983106515,0
8635,Home & Garden,4,347.1079902414021,Wrong item,304,8,1,Standard,Complete,397.96364301039404,1
8636,Books,9,422.94420636040036,Defective,311,13,1,Express,Opened,185.0251612549929,0
8637,Beauty & Health,2,79.21057829590188,Defective,869,0,1,Standard,Unopened,98.79448084279656,1
8638,Beauty & Health,1,230.05236906622443,Defective,188,11,1,Standard,Defective,244.98179980036022,0
8639,Electronics,3,233.56268928742531,No longer needed,1054,3,0,Standard,Opened,131.6577582775929,0
8640,Clothing,7,323.6172409540612,No longer needed,462,8,2,Express,Defective,328.4338363850756,1
8641,Books,9,180.51580582283262,Did not like,1494,13,2,Express,Unopened,132.0150918412486,1
8642,Books,2,220.9131946826145,Wrong item,431,3,2,Standard,Defective,593.7214167822037,0
8643,Books,6,25.755797133562517,Not as described,1020,13,0,Standard,Unopened,234.56134940979354,0
8644,Beauty & Health,3,78.76443736796446,Did not like,807,1,0,Express,Damaged,311.1913674428753,1
8645,Electronics,5,293.53380778640195,No longer needed,943,1,0,Standard,Opened,378.1506828016535,0
8646,Home & Garden,9,123.62998414161348,Did not like,794,12,2,Standard,Opened,517.8470900074487,1
8647,Beauty & Health,3,89.39690710226003,Wrong item,521,9,2,Express,Unopened,571.3807302081648,0
8648,Home & Garden,1,175.71812862279833,Did not like,862,13,2,Express,Unopened,251.82966727562408,0
8649,Electronics,5,98.49713356789927,Defective,835,8,2,Standard,Complete,282.9451681814371,0
8650,Clothing,1,48.61876950948941,Not as described,1294,10,2,Standard,Unopened,133.02920288339493,0
8651,Books,8,156.25195958920418,No longer needed,809,3,0,Standard,Unopened,154.30684710564333,0
8652,Home & Garden,7,98.89205185546453,No longer needed,348,0,0,Standard,Defective,447.2197442571855,0
8653,Beauty & Health,2,403.70995632072146,Wrong item,280,11,2,Standard,Defective,289.40250007478005,0
8654,Home & Garden,9,50.075344126718306,Wrong item,582,12,0,Standard,Opened,513.2474640909845,0
8655,Clothing,5,378.7727536480122,Wrong item,888,0,2,Express,Defective,341.0302011809586,0
8656,Books,7,203.74224679193685,No longer needed,1284,0,2,Standard,Defective,205.48617731055265,0
8657,Home & Garden,4,344.15422848770964,Defective,347,7,2,Standard,Opened,423.61957970051367,1
8658,Clothing,1,45.29092944002681,Not as described,418,0,0,Express,Damaged,310.02036589946465,0
8659,Beauty & Health,8,461.937917498994,Wrong item,1063,4,1,Express,Complete,539.6226878348605,0
8660,Electronics,1,388.3403346807725,No longer needed,799,8,1,Standard,Defective,254.51456759412358,1
8661,Beauty & Health,3,87.26867449962855,Defective,630,3,1,Standard,Damaged,190.07436925567922,0
8662,Books,6,125.01649809313298,Wrong item,1236,10,1,Express,Complete,291.69139494037415,0
8663,Beauty & Health,8,329.1181916669532,Wrong item,662,8,1,Standard,Opened,516.9793927020767,1
8664,Beauty & Health,8,462.35005006128813,Not as described,1467,4,0,Express,Defective,503.42382016157205,0
8665,Beauty & Health,2,233.99954768299207,Not as described,222,12,2,Standard,Defective,541.4102236709222,1
8666,Beauty & Health,9,253.10374161046673,Did not like,849,8,1,Express,Unopened,517.3033661024767,1
8667,Books,4,134.14412546673424,Wrong item,418,12,1,Express,Defective,231.57528677765646,1
8668,Clothing,4,203.84522029814346,Did not like,685,14,1,Express,Defective,375.7280930275262,1
8669,Home & Garden,2,157.28849735854675,No longer needed,344,1,2,Standard,Damaged,487.0861151190714,1
8670,Electronics,1,188.2741518261503,Not as described,643,13,1,Express,Damaged,511.51134696376204,0
8671,Home & Garden,7,29.88685988256666,Defective,252,12,0,Standard,Defective,270.96606813142256,0
8672,Home & Garden,3,39.70915744267412,Wrong item,755,7,2,Standard,Complete,332.4757205618759,0
8673,Electronics,4,346.7295362762734,Wrong item,114,6,2,Express,Opened,209.8676862310911,0
8674,Books,9,347.2616906828618,Did not like,1427,6,2,Standard,Damaged,433.8083553994815,0
8675,Electronics,6,178.5106881612008,Not as described,344,2,2,Express,Complete,419.5233002038641,0
8676,Books,1,445.0219504418417,Did not like,890,9,1,Express,Defective,374.7148805821693,1
8677,Home & Garden,9,147.73381577596322,Wrong item,666,11,1,Express,Unopened,395.02261013435,0
8678,Books,9,209.97669534746896,Not as described,653,1,0,Express,Damaged,544.2591587079212,1
8679,Clothing,5,371.0602996559149,Wrong item,998,10,1,Standard,Damaged,501.0285218648013,0
8680,Electronics,8,376.9126965395361,Not as described,1482,13,2,Standard,Unopened,118.65060805158126,0
8681,Clothing,7,433.3595660984882,Wrong item,151,9,0,Standard,Defective,403.5071469554787,1
8682,Home & Garden,8,33.94834011486196,Defective,110,0,1,Express,Damaged,138.87599937202347,0
8683,Electronics,9,108.20416694775605,Did not like,922,12,2,Standard,Defective,131.6179874985584,0
8684,Home & Garden,2,327.47444992162923,Not as described,326,0,0,Standard,Complete,297.0764670263386,1
8685,Clothing,5,182.33588923347378,Did not like,213,6,0,Express,Damaged,317.0507064998239,1
8686,Home & Garden,8,40.909602046816715,Not as described,703,8,1,Express,Defective,107.25880725723451,1
8687,Electronics,3,301.5040034752105,Not as described,1210,14,2,Express,Complete,331.4962055912713,1
8688,Electronics,6,208.67513526310955,Not as described,692,0,1,Standard,Damaged,147.0734406423615,1
8689,Home & Garden,6,194.76553210112817,Wrong item,1373,14,0,Express,Opened,352.8541019709442,1
8690,Electronics,7,146.8948566491964,No longer needed,1373,9,2,Standard,Defective,507.65837268791057,0
8691,Electronics,3,22.878988696142066,Wrong item,1036,3,0,Express,Complete,97.27227391753541,1
8692,Home & Garden,8,107.5328081459009,No longer needed,309,14,0,Express,Opened,269.5887375386957,0
8693,Clothing,8,247.63294295293042,Wrong item,1050,13,2,Standard,Defective,178.53916267417154,0
8694,Electronics,9,152.35349748214728,No longer needed,1104,12,1,Standard,Damaged,366.05833670149514,1
8695,Electronics,8,439.7065660464584,Not as described,710,1,0,Standard,Defective,541.4354543083557,0
8696,Electronics,3,88.63983783505587,Not as described,1180,13,2,Express,Complete,158.49979391161958,0
8697,Electronics,6,440.1633377773767,No longer needed,1186,7,1,Standard,Damaged,421.9675823486221,0
8698,Home & Garden,9,214.31638807793948,No longer needed,437,8,1,Standard,Damaged,101.20164933883427,0
8699,Clothing,1,152.40335027298278,Did not like,824,2,0,Express,Damaged,350.18811956243195,0
8700,Clothing,3,166.06009208712297,Not as described,914,2,2,Standard,Unopened,421.8411657456603,1
8701,Books,2,178.43398055791621,Wrong item,631,6,1,Express,Complete,418.9921355353485,1
8702,Electronics,8,263.15071264754147,Did not like,858,8,2,Express,Opened,456.03473802643776,1
8703,Electronics,6,189.86350940662618,No longer needed,105,6,1,Express,Damaged,279.55558978439706,1
8704,Books,8,330.65904657833005,Wrong item,684,11,2,Standard,Complete,468.0143687283606,1
8705,Clothing,2,224.08592339980692,Defective,718,13,2,Standard,Unopened,310.0919491957909,0
8706,Beauty & Health,6,342.3889806476993,Defective,896,12,2,Express,Unopened,227.60537848401273,1
8707,Beauty & Health,7,310.12468080876897,Defective,455,6,0,Standard,Damaged,227.07533075616777,1
8708,Clothing,8,137.33790676604545,Wrong item,318,13,1,Express,Complete,146.61913411873053,1
8709,Electronics,9,410.13117816804237,No longer needed,466,1,1,Express,Unopened,446.3170482798954,1
8710,Beauty & Health,5,403.51110453100324,Wrong item,988,11,0,Express,Damaged,136.69503815002517,0
8711,Home & Garden,3,494.7106241678602,Did not like,660,10,1,Express,Defective,399.91703301078826,1
8712,Home & Garden,2,104.02406452805907,Did not like,463,0,1,Standard,Defective,415.9487362856923,1
8713,Books,8,426.962345251369,Defective,1418,1,0,Express,Defective,207.6492022932592,1
8714,Clothing,1,438.5508428204553,No longer needed,604,11,0,Standard,Opened,318.74613549032466,0
8715,Clothing,6,328.2387999691377,Did not like,1411,5,0,Express,Complete,419.0075280282054,0
8716,Beauty & Health,2,263.0646933356914,Not as described,276,11,2,Express,Defective,50.096332107632755,0
8717,Electronics,3,479.484586961136,Not as described,1422,11,0,Express,Unopened,201.1069527228223,0
8718,Clothing,8,486.89212538063805,Defective,1407,13,2,Express,Opened,258.80085091884393,1
8719,Beauty & Health,1,328.01477904425656,Defective,912,9,1,Express,Defective,561.9691770456138,0
8720,Beauty & Health,6,192.58873180359797,Defective,676,14,0,Express,Damaged,305.3302314240009,1
8721,Clothing,3,412.2392880636531,Did not like,917,12,0,Standard,Unopened,328.84068326269613,1
8722,Beauty & Health,6,62.84262426316302,No longer needed,1177,7,0,Standard,Opened,415.26771414161993,0
8723,Books,3,159.4859091342975,Defective,918,7,0,Standard,Opened,298.31840613335527,1
8724,Books,8,493.0660614909681,Wrong item,1443,5,1,Standard,Unopened,287.81151326833924,0
8725,Clothing,5,410.8800258593453,Defective,578,1,2,Standard,Defective,585.9082239628772,1
8726,Electronics,4,470.99958635317944,Did not like,821,13,1,Express,Damaged,496.7765266981286,1
8727,Books,9,305.50139426516336,No longer needed,1344,8,2,Standard,Damaged,435.96930124962455,0
8728,Books,5,215.68277991109565,Defective,1466,9,1,Standard,Damaged,314.2957129455165,1
8729,Clothing,4,490.2512496276982,Not as described,1337,3,1,Express,Opened,240.47056099371522,0
8730,Home & Garden,8,168.52428121143427,Defective,1445,12,1,Express,Defective,375.5460172894637,0
8731,Beauty & Health,8,383.5588538762832,Defective,680,4,0,Express,Unopened,295.41640595377453,1
8732,Books,8,287.9393397921,No longer needed,845,0,0,Express,Complete,306.6243648225447,0
8733,Home & Garden,4,129.6834298469434,Wrong item,1138,8,2,Standard,Damaged,171.8815571475223,1
8734,Electronics,1,28.391977956100476,Defective,977,10,1,Standard,Unopened,485.2007906263918,0
8735,Home & Garden,2,204.20676344196005,Defective,233,10,0,Standard,Unopened,485.0921442311776,1
8736,Clothing,4,282.88898858110815,Did not like,817,10,1,Standard,Damaged,215.50757769673427,1
8737,Electronics,2,107.93139245766397,No longer needed,1147,9,1,Express,Complete,209.0167005078382,1
8738,Electronics,3,218.9863452133888,Did not like,476,12,2,Standard,Opened,202.92783582577266,1
8739,Home & Garden,9,315.2911667163007,Defective,1265,0,2,Express,Opened,139.45621475064468,1
8740,Clothing,9,363.1631006821397,Defective,751,6,1,Standard,Defective,522.021816454818,1
8741,Books,9,45.316414355137944,Not as described,1447,10,1,Express,Opened,196.07011225163617,0
8742,Home & Garden,7,338.8067944651332,Did not like,1245,8,1,Express,Unopened,434.2606260409278,0
8743,Books,4,47.20030826130554,No longer needed,1423,2,2,Standard,Opened,104.81371070945897,0
8744,Home & Garden,1,33.52903777248501,Defective,1464,1,2,Standard,Defective,454.4599468081798,1
8745,Books,3,93.15777243704275,Not as described,1302,13,0,Standard,Unopened,131.01840841364697,1
8746,Home & Garden,8,333.7491474615514,Not as described,1331,9,2,Express,Unopened,137.3445001300504,1
8747,Electronics,4,45.3542925845392,Wrong item,265,7,1,Standard,Complete,507.3423461534717,0
8748,Beauty & Health,2,30.030181858675586,No longer needed,1164,3,1,Express,Damaged,210.00563187570668,1
8749,Electronics,8,76.62056544682586,Not as described,1198,0,2,Standard,Damaged,144.8124154749582,1
8750,Books,7,475.8660755410741,No longer needed,1471,7,0,Standard,Damaged,345.29100720024434,1
8751,Clothing,9,455.49331996506396,Defective,371,14,2,Express,Defective,91.1722864525968,1
8752,Electronics,2,61.50366804783394,Wrong item,1089,5,2,Standard,Opened,440.73231893664126,1
8753,Beauty & Health,5,165.92632808795025,No longer needed,265,5,1,Standard,Damaged,512.7397159330782,1
8754,Books,6,474.700370742688,Wrong item,861,3,1,Standard,Opened,186.6213638681428,0
8755,Electronics,2,66.89008325912057,No longer needed,1209,5,0,Standard,Damaged,433.8992629801322,0
8756,Home & Garden,2,65.40607135089644,No longer needed,748,1,1,Standard,Complete,79.58568458790589,0
8757,Clothing,4,61.28187091266989,Did not like,944,5,0,Express,Opened,312.91269303740626,0
8758,Books,8,488.7085947673644,Wrong item,650,14,2,Express,Defective,573.571419525531,0
8759,Electronics,5,376.6920863755676,No longer needed,698,1,0,Standard,Defective,345.9341827425369,1
8760,Books,9,122.95249633246326,Did not like,254,5,2,Standard,Opened,275.9302699258192,1
8761,Home & Garden,4,42.05468542232141,Did not like,1346,13,2,Express,Defective,53.223853687941045,1
8762,Beauty & Health,3,483.315924277536,Wrong item,516,8,1,Express,Unopened,190.75855883086942,1
8763,Electronics,8,224.23474004465174,Defective,1485,6,2,Express,Defective,285.6662807986861,1
8764,Books,1,307.22018638158784,Wrong item,1469,11,2,Express,Complete,257.5845300065878,0
8765,Books,9,154.01419207910018,No longer needed,1269,13,0,Standard,Complete,291.42681754610993,0
8766,Books,4,384.01295469964765,Defective,166,14,1,Express,Opened,63.006767136978496,1
8767,Beauty & Health,9,114.4651260291279,Wrong item,616,13,1,Express,Defective,342.18337345848823,1
8768,Books,8,397.71772802024697,Wrong item,1182,11,1,Standard,Opened,188.24043534829914,0
8769,Clothing,3,130.68946080081665,Wrong item,1106,3,2,Standard,Damaged,270.3303624842976,1
8770,Clothing,3,66.99786832838888,Wrong item,687,0,2,Standard,Unopened,537.5289955034938,1
8771,Books,9,249.83482617478572,Defective,871,8,0,Standard,Opened,505.45898888986875,1
8772,Clothing,3,410.34406730991236,No longer needed,859,0,1,Express,Opened,268.88200099727436,0
8773,Electronics,4,204.73505430184125,Did not like,1139,4,1,Express,Opened,79.7321525352788,1
8774,Clothing,9,33.85935232125442,Wrong item,275,13,2,Express,Opened,538.8945032579602,1
8775,Books,4,285.5886619031666,Did not like,421,6,0,Express,Complete,269.44558476648916,0
8776,Home & Garden,3,346.62626668329324,Did not like,235,9,2,Express,Unopened,313.75090134589504,0
8777,Electronics,7,375.53357376128326,Did not like,527,12,1,Standard,Damaged,97.13235424062742,1
8778,Beauty & Health,6,212.9239780684563,Wrong item,1030,12,2,Standard,Unopened,430.8976693477277,0
8779,Books,1,66.56942311635227,Wrong item,1010,9,0,Express,Opened,441.66648063534274,0
8780,Beauty & Health,8,300.47668854242545,Wrong item,779,5,0,Express,Complete,274.76706559482966,1
8781,Home & Garden,1,178.18298491432725,Wrong item,421,2,2,Express,Damaged,538.8849550008229,0
8782,Beauty & Health,4,474.5059914919294,Not as described,1459,10,1,Standard,Opened,76.74870040667008,1
8783,Books,6,261.3018118694373,No longer needed,880,7,2,Express,Opened,219.14728569408481,1
8784,Books,6,246.68770246350977,Not as described,270,10,2,Express,Defective,163.7684605245533,0
8785,Home & Garden,7,168.42057551281127,Defective,1023,6,0,Express,Unopened,433.8486125388309,0
8786,Books,5,182.617522584103,Not as described,228,8,2,Standard,Unopened,162.56739176002577,1
8787,Home & Garden,5,266.12229635835774,Not as described,779,0,0,Standard,Unopened,436.49888208440433,1
8788,Home & Garden,4,167.1991017511975,Not as described,496,7,0,Express,Defective,488.10687422881733,1
8789,Books,6,448.3063444968378,No longer needed,160,3,2,Express,Complete,480.780708319761,0
8790,Clothing,7,230.72860756597217,Did not like,1240,6,0,Standard,Complete,65.42860285845033,1
8791,Home & Garden,1,160.17060032625167,Defective,572,6,2,Standard,Complete,561.7825151453951,1
8792,Books,9,94.5895200997517,Defective,837,3,1,Standard,Damaged,443.0499524140934,0
8793,Clothing,8,342.7283486241719,No longer needed,496,7,1,Standard,Defective,497.03314318125985,0
8794,Home & Garden,7,32.377732777080354,Not as described,903,12,0,Express,Defective,405.160087959325,0
8795,Clothing,9,235.99797784157138,Did not like,1056,11,1,Standard,Complete,341.01774504411026,1
8796,Electronics,3,284.0584737762675,Wrong item,1341,0,1,Standard,Complete,404.5728875289068,0
8797,Electronics,4,183.09661322255917,No longer needed,754,4,2,Standard,Complete,248.07319777596348,0
8798,Clothing,7,379.9125186920027,Did not like,701,3,2,Standard,Defective,301.7984160274012,0
8799,Home & Garden,6,344.31703848221065,No longer needed,367,3,1,Standard,Complete,441.83682274384046,1
8800,Books,2,486.2715140335816,No longer needed,175,14,1,Express,Unopened,417.2047146491617,0
8801,Beauty & Health,2,264.2080636590473,Wrong item,1192,2,2,Express,Complete,376.4434758268578,0
8802,Books,7,278.1499350221038,Did not like,1421,0,2,Standard,Unopened,77.06764177466015,1
8803,Beauty & Health,9,138.00287321303466,Not as described,1283,4,1,Express,Opened,208.28679068287045,1
8804,Beauty & Health,9,205.03226755074587,Did not like,997,7,0,Standard,Opened,381.907355897532,0
8805,Home & Garden,7,32.893083755985906,Did not like,1131,9,2,Express,Defective,304.99154551352774,0
8806,Clothing,8,350.851898526891,Not as described,921,5,2,Express,Damaged,235.94544055871992,1
8807,Books,3,169.57894384809921,Wrong item,187,11,1,Express,Opened,444.36384383173674,0
8808,Clothing,1,279.376164640015,Did not like,1264,0,1,Express,Defective,262.8663342473345,1
8809,Electronics,7,142.39635027725555,Not as described,624,4,0,Express,Defective,549.628274386642,1
8810,Home & Garden,8,318.0973761630362,No longer needed,925,5,2,Standard,Unopened,342.4319171629138,1
8811,Home & Garden,2,234.8395966179413,No longer needed,674,14,1,Standard,Unopened,315.93000949211057,0
8812,Electronics,9,251.2931131454212,Not as described,1466,8,1,Express,Complete,235.45777083107697,1
8813,Books,4,472.45142711135657,No longer needed,786,8,0,Express,Opened,123.8274201675108,0
8814,Electronics,9,358.95695509945284,Did not like,1074,4,0,Express,Unopened,55.2842050609293,1
8815,Books,3,145.7118730880355,Not as described,1339,2,2,Standard,Damaged,422.289917343313,1
8816,Beauty & Health,8,261.88247251588416,Did not like,605,5,1,Express,Defective,85.95627872431473,0
8817,Home & Garden,2,244.0029531449496,Defective,173,10,1,Express,Complete,228.77073134306232,1
8818,Books,3,401.6252513016146,Wrong item,905,7,2,Standard,Unopened,531.5993278378016,1
8819,Clothing,1,420.01045476617725,Wrong item,680,11,0,Standard,Unopened,312.94621171841385,1
8820,Clothing,5,156.05255491602819,Wrong item,1192,10,2,Standard,Unopened,535.8517998631137,0
8821,Home & Garden,4,414.15269787499346,Not as described,322,11,2,Standard,Opened,83.83557204993996,1
8822,Electronics,1,106.1606745396807,Defective,996,11,2,Standard,Unopened,513.8630723594736,1
8823,Electronics,9,386.1298661780938,Wrong item,485,4,0,Express,Defective,562.3166937301866,1
8824,Books,6,139.41658102465314,Did not like,1408,7,0,Standard,Unopened,552.4930524316388,0
8825,Electronics,6,163.00695555838203,Wrong item,221,0,1,Standard,Damaged,235.08580860779657,1
8826,Home & Garden,2,429.18456329071705,Defective,832,7,1,Standard,Unopened,102.31295887025414,1
8827,Books,7,221.63593522702254,Did not like,922,1,2,Standard,Complete,553.2899656198093,0
8828,Beauty & Health,9,495.47159593102214,Did not like,556,6,1,Express,Complete,136.54759243736368,0
8829,Electronics,6,92.93265435557174,Not as described,263,1,0,Express,Damaged,350.3010015042293,1
8830,Electronics,8,242.40753825904804,Not as described,1386,2,1,Express,Complete,274.10003458088886,1
8831,Books,5,371.5761588362894,No longer needed,191,4,1,Standard,Opened,576.8202154199038,0
8832,Clothing,2,22.576187829683576,Defective,435,9,0,Standard,Defective,278.7674014126044,0
8833,Electronics,4,92.89053353264833,Did not like,685,6,1,Express,Defective,253.67075222606277,1
8834,Home & Garden,1,29.77123971727055,Defective,1034,8,0,Express,Opened,372.7419177864285,1
8835,Electronics,1,496.58137538372176,Wrong item,413,11,1,Express,Complete,340.26284925691994,0
8836,Beauty & Health,6,385.09983796230586,Wrong item,701,11,1,Standard,Damaged,298.6703025839071,1
8837,Electronics,2,199.3083669183681,No longer needed,1093,4,2,Express,Damaged,326.42429167678455,1
8838,Clothing,6,95.01676865445235,Did not like,1009,10,1,Standard,Defective,104.14611461008698,0
8839,Electronics,1,63.38395654565632,Did not like,660,0,2,Standard,Damaged,564.2031351512218,1
8840,Books,3,275.31545626443767,No longer needed,584,14,1,Standard,Opened,187.69730917552675,1
8841,Electronics,9,488.4278327356154,Wrong item,755,10,2,Standard,Defective,363.57538463163695,0
8842,Clothing,2,343.81325343572666,Did not like,726,14,1,Express,Unopened,69.51308424706893,0
